"","postcode_2016","longitude","latitude","points","focal_longitude","focal_latitude","focal_dist","focal_angle","rownumber","hex_long","hex_lat","hex_id"
"965","2582",148.795393263139,-34.9167045265596,"Canberra",149.1290262,-35.28302855,50764.62672482,-36.5954177458372,965,148.614389268733,-34.9108725114247,13763
"966","3934",145.030770530686,-38.275458931629,"Melbourne",144.9750162,-37.82003131,50787.7853841657,174.47611006909,966,144.914389268733,-39.5874096918607,7831
"967","4516",152.961419323717,-27.0003516987449,"Brisbane",153.0350927,-27.45503091,50907.6474425878,-8.18190284206098,967,153.214389268733,-26.2506184735803,24736
"968","7119",147.385284889873,-42.3949800659342,"Hobart",147.2950297,-42.85000853,51086.6226684792,8.27330082739281,968,147.214389268733,-42.185485903214,4558
"969","7178",147.90949563021,-42.943699550655,"Hobart",147.2950297,-42.85000853,51255.8193157848,101.548153408536,969,147.914389268733,-43.3979214685122,3028
"970","3212",144.449731447538,-38.0213918844876,"Melbourne",144.9750162,-37.82003131,51310.2288303976,-115.755179564166,970,143.614389268733,-38.3749741265625,9358
"971","3758",145.034180488708,-37.3594584023473,"Melbourne",144.9750162,-37.82003131,51384.9565912853,5.79408941888819,971,145.614389268733,-36.2965131574798,11996
"972","2755",150.782175022226,-33.6014311803038,"Sydney",151.1851798,-33.92001097,51406.2736443968,-46.3311270977488,972,150.214389268733,-32.1395912193145,17275
"973","6176",115.794529947639,-32.4175016778753,"Perth",115.8399987,-31.95501463,51464.3355458578,-175.231546944117,973,115.614389268733,-33.1788217038558,15788
"974","5235",139.085524357851,-34.6975560786307,"Adelaide",138.6000048,-34.93498777,51643.320000785,59.0811625360819,974,139.914389268733,-34.7376674306678,13938
"975","7183",147.775239434596,-43.1533671703239,"Hobart",147.2950297,-42.85000853,51661.6341978148,130.65628034306,975,148.114389268733,-43.0515113069984,3467
"976","3438",144.615199804988,-37.4524243026417,"Melbourne",144.9750162,-37.82003131,51704.2520851513,-37.6702951533887,976,143.614389268733,-36.9893334805074,11110
"977","3437",144.546679495861,-37.5016066624179,"Melbourne",144.9750162,-37.82003131,51744.4137147276,-46.669426222641,977,143.514389268733,-37.1625385612643,10890
"978","3762",144.938779217453,-37.3542782171135,"Melbourne",144.9750162,-37.82003131,51792.4884295313,-3.51695733565656,978,144.414389268733,-36.2965131574798,11990
"979","3340",144.395277314328,-37.7423564616632,"Melbourne",144.9750162,-37.82003131,51793.4808079585,-80.2010873189664,979,143.514389268733,-38.2017690458056,9576
"980","5371",138.779865860748,-34.4917598341796,"Adelaide",138.6000048,-34.93498777,51856.876544122,18.3960251042747,980,138.814389268733,-33.5252318653696,15466
"981","5502",138.529760998383,-34.4697466966608,"Adelaide",138.6000048,-34.93498777,52011.4461432488,-7.05577286164759,981,138.414389268733,-33.5252318653696,15464
"982","7180",147.865937000192,-43.0606559590251,"Hobart",147.2950297,-42.85000853,52133.2747148436,116.559592100894,982,148.214389268733,-42.8783062262415,3687
"983","2749",150.688659443547,-33.6932730622817,"Sydney",151.1851798,-33.92001097,52403.9215582684,-61.0698906929102,983,149.514389268733,-32.6592064615852,16614
"984","2516",150.901713099814,-34.3303308954047,"Sydney",151.1851798,-33.92001097,52491.7966646297,-150.155594030301,984,150.814389268733,-35.2572826729385,13336
"985","2251",151.397057849678,-33.4810117314685,"Sydney",151.1851798,-33.92001097,52505.3247143223,21.8182761844663,985,151.814389268733,-32.1395912193145,17283
"986","5254",139.15593816835,-35.0581148618252,"Adelaide",138.6000048,-34.93498777,52558.4719536215,104.969446760514,986,139.414389268733,-35.950102995966,12403
"987","4507",153.135785043379,-26.9888970453814,"Brisbane",153.0350927,-27.45503091,52605.3768278058,10.8505136123028,987,153.714389268733,-26.4238235543372,24519
"988","6174",115.760960413528,-32.4250300219721,"Perth",115.8399987,-31.95501463,52650.4536861878,-171.879413605719,988,116.014389268733,-33.1788217038558,15790
"989","6182",115.831419403084,-32.4298903933676,"Perth",115.8399987,-31.95501463,52665.462102736,-179.121788906627,989,116.214389268733,-33.1788217038558,15791
"990","3913",145.187006146015,-38.2652344309851,"Melbourne",144.9750162,-37.82003131,52804.1392890077,159.378337493773,990,145.814389268733,-39.4142046111038,8055
"991","2569",150.712404277885,-34.1881853178092,"Sydney",151.1851798,-33.92001097,52822.0050979683,-124.264715987709,991,150.214389268733,-35.2572826729385,13333
"992","6124",116.142031833082,-32.3561707147293,"Perth",115.8399987,-31.95501463,52826.3165290815,147.405450980062,992,116.614389268733,-32.8324115423421,16231
"993","5202",138.481003959679,-35.4044343226622,"Adelaide",138.6000048,-34.93498777,53198.607367864,-168.25873173366,993,138.414389268733,-36.2965131574798,11960
"994","7150",147.294688084054,-43.3291715027077,"Hobart",147.2950297,-42.85000853,53232.5593485659,-179.970052028069,994,147.314389268733,-43.744331630026,2587
"995","7179",147.91364027706,-43.0045816934996,"Hobart",147.2950297,-42.85000853,53341.1391032236,108.631508241329,995,147.614389268733,-43.5711265492691,2808
"996","4271",153.203011277403,-27.9126485338251,"Brisbane",153.0350927,-27.45503091,53347.6723988461,161.960135530206,996,153.114389268733,-28.8486946849336,21450
"997","3810",145.493357840144,-38.0727869363573,"Melbourne",144.9750162,-37.82003131,53505.300497715,121.571075812328,997,146.114389268733,-39.2409995303469,8275
"998","5352",138.942728169663,-34.5441180230205,"Adelaide",138.6000048,-34.93498777,53528.207576935,35.6763493312892,998,139.714389268733,-34.0448471076403,14813
"999","5400",138.661492097427,-34.4508060169233,"Adelaide",138.6000048,-34.93498777,54007.5392385699,5.94344806472313,999,139.014389268733,-33.5252318653696,15467
"1000","2517",150.90133812477,-34.3490076995712,"Sydney",151.1851798,-33.92001097,54313.3009868462,-151.212725394238,1000,150.614389268733,-35.2572826729385,13335
"1001","3777",145.519699553123,-37.5903343574829,"Melbourne",144.9750162,-37.82003131,54378.4384816155,61.7751879385961,1001,146.614389268733,-38.0285639650487,9811
"1002","2773",150.627485018246,-33.7655108152335,"Sydney",151.1851798,-33.92001097,54387.7842920077,-71.3988973374247,1002,149.214389268733,-33.1788217038558,15956
"1003","7117",147.014765727956,-43.2979810276486,"Hobart",147.2950297,-42.85000853,54752.0320708973,-155.343624175422,1003,146.714389268733,-43.3979214685122,3022
"1004","6175",115.757247909909,-32.44402460376,"Perth",115.8399987,-31.95501463,54785.1051505281,-171.828884135082,1004,115.414389268733,-33.1788217038558,15787
"1005","3915",145.131744665039,-38.2979339908518,"Melbourne",144.9750162,-37.82003131,54800.5138099747,165.47296287939,1005,145.314389268733,-39.5874096918607,7833
"1006","2752",150.592415569072,-33.9251034723887,"Sydney",151.1851798,-33.92001097,54815.0714827457,-90.427771578121,1006,149.214389268733,-34.5644623499109,14204
"1007","4210",153.254812088208,-27.9122242229521,"Brisbane",153.0350927,-27.45503091,55105.4728106611,156.895777572002,1007,153.314389268733,-28.8486946849336,21451
"1008","3980",145.370883437896,-38.2053375001579,"Melbourne",144.9750162,-37.82003131,55114.6161473245,140.88881984322,1008,146.514389268733,-38.8945893688331,8715
"1009","6560",116.373968485879,-31.7555154934577,"Perth",115.8399987,-31.95501463,55165.2847477371,66.1161996126635,1009,116.914389268733,-32.3127963000714,16889
"1010","5501",138.390617945839,-34.4661499983629,"Adelaide",138.6000048,-34.93498777,55435.8933747042,-20.102386082909,1010,137.714389268733,-34.0448471076403,14803
"1011","5237",139.189375970533,-34.811634658708,"Adelaide",138.6000048,-34.93498777,55596.0052302733,75.5202131579252,1011,139.814389268733,-35.2572826729385,13281
"1012","3222",144.564972269278,-38.2024633512879,"Melbourne",144.9750162,-37.82003131,55665.0133362445,-139.683244106322,1012,143.814389268733,-38.7213842880762,8921
"1013","3434",144.747119640229,-37.3516193919169,"Melbourne",144.9750162,-37.82003131,55749.2382149967,-21.0145359373059,1013,143.814389268733,-36.6429233189936,11549
"1014","0840",130.443398846072,-12.7328948724107,"Darwin",130.8500386,-12.42535398,55767.8896637591,-127.727626565092,1014,130.414389268733,-12.7406221745431,41704
"1015","0837",131.180945636657,-12.811110744263,"Darwin",130.8500386,-12.42535398,55801.1603912103,140.031219550201,1015,131.114389268733,-12.9138272553,41488
"1016","6037",115.617115982707,-31.4854177128696,"Perth",115.8399987,-31.95501463,56191.9075626801,-21.9268315456432,1016,115.414389268733,-30.7539505732594,18853
"1017","4517",152.969030098691,-26.9507261753918,"Brisbane",153.0350927,-27.45503091,56262.563921995,-6.63038974420255,1017,152.614389268733,-26.2506184735803,24733
"1018","6126",116.030317487082,-32.436998815353,"Perth",115.8399987,-31.95501463,56379.7528359424,161.472338831304,1018,116.514389268733,-33.0056166230989,16011
"1019","2774",150.618317904847,-33.733007992426,"Sydney",151.1851798,-33.92001097,56426.4378913661,-68.1837702138926,1019,149.114389268733,-33.3520267846127,15736
"1020","4272",153.191990105935,-27.9472576928164,"Brisbane",153.0350927,-27.45503091,56698.8360804119,164.203536028235,1020,152.914389268733,-28.8486946849336,21449
"1021","2753",150.691878500289,-33.6170262387081,"Sydney",151.1851798,-33.92001097,56723.908724454,-53.4042821441298,1021,149.914389268733,-32.3127963000714,17054
"1022","3225",144.623770594533,-38.2494055933053,"Melbourne",144.9750162,-37.82003131,56765.2330602665,-147.097175009985,1022,143.914389268733,-38.8945893688331,8702
"1023","2518",150.897784794376,-34.372632631531,"Sydney",151.1851798,-33.92001097,56774.0753056321,-152.197563683185,1023,150.414389268733,-35.2572826729385,13334
"1024","4212",153.346546579111,-27.8876130519488,"Brisbane",153.0350927,-27.45503091,56939.3033603037,147.404337515012,1024,153.814389268733,-28.6754896041768,21673
"1025","4307",152.624195618519,-27.8159622060387,"Brisbane",153.0350927,-27.45503091,56957.4107258046,-134.660385840869,1025,152.114389268733,-28.1558743619061,22321
"1026","2570",150.589399897798,-34.0520597610921,"Sydney",151.1851798,-33.92001097,56965.3649797919,-104.798771847409,1026,149.514389268733,-35.0840775921816,13548
"1027","3440",144.555866203287,-37.4285218400371,"Melbourne",144.9750162,-37.82003131,57073.2182202482,-40.1684617573675,1027,143.714389268733,-36.8161283997505,11329
"1028","4312",152.513140727445,-27.2314398530217,"Brisbane",153.0350927,-27.45503091,57283.3388317929,-64.1342865660652,1028,152.114389268733,-27.1166438773648,23635
"1029","3936",144.999084550928,-38.3358179456749,"Melbourne",144.9750162,-37.82003131,57290.3971695728,177.888919902772,1029,144.414389268733,-39.4142046111038,8048
"1030","5372",138.814828689537,-34.4460018591656,"Adelaide",138.6000048,-34.93498777,57706.8570315163,19.8001927161282,1030,139.614389268733,-33.8716420268834,15032
"1031","3441",144.593194770165,-37.3929883865375,"Melbourne",144.9750162,-37.82003131,58165.0549560267,-35.1946918604416,1031,143.914389268733,-36.4697182382367,11768
"1032","6181",115.79418993581,-32.4782089536177,"Perth",115.8399987,-31.95501463,58178.0360164328,-175.751286875498,1032,115.714389268733,-33.3520267846127,15569
"1033","7182",147.900524887654,-43.1337912535672,"Hobart",147.2950297,-42.85000853,58584.9351976638,122.443121038581,1033,147.814389268733,-43.5711265492691,2809
"1034","6180",115.772598675438,-32.4816209789152,"Perth",115.8399987,-31.95501463,58740.5564446026,-173.801991028747,1034,115.214389268733,-33.1788217038558,15786
"1035","2754",150.72321317456,-33.555567025348,"Sydney",151.1851798,-33.92001097,58878.6074783533,-46.3810108037059,1035,149.614389268733,-32.4860013808283,16834
"1036","2571",150.655559988109,-34.216199077774,"Sydney",151.1851798,-33.92001097,58903.4340420682,-123.875319934057,1036,150.014389268733,-35.2572826729385,13332
"1037","3812",145.568560629311,-38.0729643327384,"Melbourne",144.9750162,-37.82003131,59244.5654635765,118.203412702994,1037,146.914389268733,-37.8553588842918,10031
"1038","2777",150.606659426422,-33.6917857712146,"Sydney",151.1851798,-33.92001097,59248.0729292103,-64.442364809694,1038,149.014389268733,-33.8716420268834,15079
"1039","2519",150.880749253762,-34.3912660095736,"Sydney",151.1851798,-33.92001097,59335.5241763001,-151.786584996869,1039,150.914389268733,-35.4304877536954,13117
"1040","2260",151.437212372969,-33.4282961480372,"Sydney",151.1851798,-33.92001097,59336.5447821139,23.031057343857,1040,152.414389268733,-32.4860013808283,16848
"1041","3938",144.932676520051,-38.3558856010358,"Melbourne",144.9750162,-37.82003131,59594.9057656808,-176.428362045267,1041,144.314389268733,-39.2409995303469,8266
"1042","2581",149.269473813067,-34.7573930923266,"Canberra",149.1290262,-35.28302855,59706.827967536,12.3026606831144,1042,149.114389268733,-34.391257269154,14422
"1043","3918",145.169103758369,-38.3367991441408,"Melbourne",144.9750162,-37.82003131,59834.7488356565,163.470073718059,1043,145.514389268733,-39.5874096918607,7834
"1044","3926",145.100167730062,-38.3511918557467,"Melbourne",144.9750162,-37.82003131,59971.6404398845,169.45502707316,1044,144.714389268733,-39.5874096918607,7830
"1045","3783",145.638807913471,-37.9449569930864,"Melbourne",144.9750162,-37.82003131,60019.1058839752,103.207666558708,1045,146.714389268733,-37.1625385612643,10906
"1046","6562",116.453345395869,-31.8151540152938,"Perth",115.8399987,-31.95501463,60065.9219198691,74.8060135772415,1046,117.014389268733,-32.1395912193145,17109
"1047","3214",144.370737738714,-38.0742796695923,"Melbourne",144.9750162,-37.82003131,60144.9941813903,-117.896175290055,1047,143.414389268733,-38.0285639650487,9795
"1048","4311",152.427352935559,-27.419143319532,"Brisbane",153.0350927,-27.45503091,60217.7788303643,-86.0534579989853,1048,152.014389268733,-27.2898489581217,23416
"1049","7120",147.50463778049,-42.325460752457,"Hobart",147.2950297,-42.85000853,60756.4897193515,16.323062066265,1049,147.614389268733,-42.185485903214,4560
"1050","3944",144.700095802244,-38.3224418276521,"Melbourne",144.9750162,-37.82003131,60760.6870670589,-156.609600621095,1050,144.014389268733,-39.06779444959,8484
"1051","2757",150.701064432498,-33.5503634159775,"Sydney",151.1851798,-33.92001097,60776.2115526134,-47.3089351736629,1051,150.014389268733,-32.1395912193145,17274
"1052","2522",150.878278302774,-34.4053661858245,"Sydney",151.1851798,-33.92001097,60822.6135668498,-152.294517670771,1052,150.714389268733,-35.4304877536954,13116
"1053","3658",145.152057780127,-37.2890826998864,"Melbourne",144.9750162,-37.82003131,60970.2016693441,14.7532848485437,1053,145.114389268733,-36.1233080767229,12212
"1054","4216",153.383117742938,-27.9099067862875,"Brisbane",153.0350927,-27.45503091,60988.1809619704,145.800482766537,1054,154.214389268733,-28.329079442663,22113
"1055","3341",144.346117503597,-37.5852502887258,"Melbourne",144.9750162,-37.82003131,61276.9487714097,-64.5479230100882,1055,143.414389268733,-37.6821538035349,10233
"1056","4340",152.510072652832,-27.7526099841511,"Brisbane",153.0350927,-27.45503091,61430.5479085235,-122.481114994772,1056,151.914389268733,-27.8094642003923,22758
"1057","5360",138.913284565194,-34.4452922152777,"Adelaide",138.6000048,-34.93498777,61442.5660075511,27.6564423543356,1057,139.514389268733,-33.6984369461265,15250
"1058","3937",145.025186725057,-38.3729874032987,"Melbourne",144.9750162,-37.82003131,61534.974675173,175.900336529953,1058,144.514389268733,-39.5874096918607,7829
"1059","4518",152.937912125394,-26.905438098858,"Brisbane",153.0350927,-27.45503091,61655.3311572392,-8.91705004870743,1059,152.414389268733,-26.2506184735803,24732
"1060","3943",144.741497100562,-38.3446815956298,"Melbourne",144.9750162,-37.82003131,61734.0518867867,-160.620230060218,1060,144.114389268733,-39.2409995303469,8265
"1061","5213",138.710077369324,-35.4840781456311,"Adelaide",138.6000048,-34.93498777,61737.7007970385,170.666432695949,1061,139.314389268733,-36.1233080767229,12183
"1062","3224",144.443959908977,-38.186295348185,"Melbourne",144.9750162,-37.82003131,61872.6541611591,-131.030832272972,1062,143.614389268733,-38.7213842880762,8920
"1063","3226",144.53829391381,-38.2596773292334,"Melbourne",144.9750162,-37.82003131,62057.7797532171,-141.827577408004,1063,143.714389268733,-38.8945893688331,8701
